ID,Created_At,Text,Author,Flesch_Readability,Flesch_Grade,Gunning_FOG_Score,Automated_Readability_Index,Coleman_Liau_Index,Linsear_Write_Score,Dale_Chall_Readability
8.17336355193754E+017,2017-01-06 11:45:47,and knew they were in big trouble - which is why they cancelled their big fireworks at the last minute.THEY SAW A MOVEMENT LIKE NEVER BEFORE,realDonaldTrump,75.71,5.8,18.2,6.5,8.51,6,8.68
8.17334794958807E+017,2017-01-06 11:39:35,Hillary and the Dems were never going to beat the PASSION of my voters. They saw what was happening in the last two weeks before the,realDonaldTrump,92.12,3.6,16.4307692308,4.5,5.73,5.5,7.93
8.17329823374832E+017,2017-01-06 11:19:49,"The dishonest media does not report that any money spent on building the Great Wall (for sake of speed), will be paid back by Mexico later!",realDonaldTrump,70.47,9.9,24.7076923077,12.2,8.42,13,9.78
8.17168818539757E+017,2017-01-06 00:40:03,So how and why are they so sure about hacking if they never even requested an examination of the computer servers? What is going on?,realDonaldTrump,75.71,5.8,19.8,5.2,6.89,5.75,9.31
8.17166353266262E+017,2017-01-06 00:30:15,The Democratic National Committee would not allow the FBI to study or see its computer info after it was supposedly hacked by Russia,realDonaldTrump,48.13,12.3,30.3304347826,12.6,10.74,13.5,12.33
8.17164923843281E+017,2017-01-06 00:24:34,"How did NBC get ""an exclusive look into the top secret report he (Obama) was presented?"" Who gave them this report and why? Politics!",realDonaldTrump,76.22,5.6,18.4666666667,6.1,8.4,5,8.84
8.17071792711942E+017,2017-01-05 18:14:30,"Toyota Motor said will build a new plant in Baja, Mexico, to build Corolla cars for U.S. NO WAY! Build plant in U.S. or pay big border tax.",realDonaldTrump,95.88,2.2,14.2914285714,2.1,4.14,3.6666666667,7.48
8.17004210529116E+017,2017-01-05 13:45:57,"to make up their own minds as to the truth. The media lies to make it look like I am against ""Intelligence"" when in fact I am a big fan!",realDonaldTrump,90.09,4.4,12,2.9,2.83,7,5.96
8.16999062562108E+017,2017-01-05 13:25:30,"The dishonest media likes saying that I am in Agreement with Julian Assange - wrong. I simply state what he states, it is for the people",realDonaldTrump,75.71,5.8,21.4,5.7,7.58,5.5,9.94
8.16979231217484E+017,2017-01-05 12:06:42,time for Republicans and Democrats to get together and come up with a healthcare plan that really works - much less expensive and FAR BETTER!,realDonaldTrump,55.58,11.5,23.2666666667,13.6,11.32,13.5,9.43
8.16977937731879E+017,2017-01-05 12:01:33,"do the typical political thing and BLAME. The fact is ObamaCare was a lie from the beginning.""Keep you doctor, keep your plan!"" It is",realDonaldTrump,80.28,4.1,13.5333333333,4.1,7.21,4,7.32
8.16977032433271E+017,2017-01-05 11:57:57,"The Democrats, lead by head clown Chuck Schumer, know how bad ObamaCare is and what a mess they are in. Instead of working to fix it, they",realDonaldTrump,91.61,3.8,14.8074074074,4.9,6.2,6.25,7.23
8.16718880731234E+017,2017-01-04 18:52:09,"Jackie Evancho's album sales have skyrocketed after announcing her Inauguration performance.Some people just don't understand the ""Movement""",realDonaldTrump,3.63,14.9,31.2823529412,17.2,22.93,4.75,14.28
8.16652088662958E+017,2017-01-04 14:26:45,massive increases of ObamaCare will take place this year and Dems are to blame for the mess. It will fall of its own weight - be careful!,realDonaldTrump,75.2,6,13.3538461538,5.2,6.6,6.25,6.71
8.16645831659061E+017,2017-01-04 14:01:53,"like the 116% hike in Arizona. Also, deductibles are so high that it is practically useless. Don't let the Schumer clowns out of this web",realDonaldTrump,79.97,4.2,14.92,4,6.86,4.1666666667,7.84
8.16644321768313E+017,2017-01-04 13:55:53,"Republicans must be careful in that the Dems own the failed ObamaCare disaster, with its poor coverage and massive premium increases",realDonaldTrump,33.24,13.8,27.5428571429,14.2,13.63,12.5,11.45
8.16638194468999E+017,2017-01-04 13:31:32,"things they did and said (like giving the questions to the debate to H). A total double standard! Media, as usual, gave them a pass.",realDonaldTrump,88.43,3,18.12,3.1,5.7,3.1666666667,9.1
8.1663706470803E+017,2017-01-04 13:27:03,"Somebody hacked the DNC but why did they not have ""hacking defense"" like the RNC has and why have they not responded to the terrible",realDonaldTrump,71.48,9.5,21.6,11.4,8.07,13.5,8.67
8.16635078067491E+017,2017-01-04 13:19:09,Thank you to Ford for scrapping a new plant in Mexico and creating 700 new jobs in the U.S. This is just the beginning - much more to follow,realDonaldTrump,99.56,2.9,14.7428571429,4.4,5.33,6.25,7.15
8.16620855958602E+017,2017-01-04 12:22:38,"Julian Assange said ""a 14 year old could have hacked Podesta"" - why was DNC so careless? Also said Russians did not give him the info!",realDonaldTrump,84.17,4.6,19.8,5.4,7.12,5.5,9.31
8.16452807024841E+017,2017-01-04 01:14:52,"The ""Intelligence"" briefing on so-called ""Russian hacking"" was delayed until Friday, perhaps more time needed to build a case. Very strange!",realDonaldTrump,41.7,12.7,31.3523809524,16,15.84,11.5,12.95
8.16433590892429E+017,2017-01-03 23:58:31,I will be having a general news conference on JANUARY ELEVENTH in N.Y.C. Thank you.,realDonaldTrump,64.71,8,21.3333333333,7.7,8.81,6.5,9.64
8.16354639859872E+017,2017-01-03 18:44:47,"""Trump is already delivering the jobs he promised America""",realDonaldTrump,36.96,10.3,23.3777777778,9.3,13.19,5.5,11.1
8.16333480409834E+017,2017-01-03 17:20:43,There should be no further releases from Gitmo. These are extremely dangerous people and should not be allowed back onto the battlefield.,realDonaldTrump,60.31,7.6,22.7636363636,8.9,12.1,5,10.64
8.16328314759606E+017,2017-01-03 17:00:11,"Instead of driving jobs and wealth away, AMERICA will become the world's great magnet for INNOVATION and JOB CREATION.",realDonaldTrump,60.65,9.5,26.4421052632,12.8,13.23,11.5,11.23
8.16298944456233E+017,2017-01-03 15:03:29,"With all that Congress has to work on, do they really have to make the weakening of the Independent Ethics Watchdog, as unfair as it",realDonaldTrump,71.48,9.5,23.2,11.4,8.07,13.5,9.3
8.16265668958032E+017,2017-01-03 12:51:15,"The Democrat Governor.of Minnesota said ""The Affordable Care Act (ObamaCare) is no longer affordable!"" - And, it is lousy healthcare.",realDonaldTrump,39.7,9.3,23.4673684211,10,14.26,4,11.43
8.16264484629185E+017,2017-01-03 12:46:33,"People must remember that ObamaCare just doesn't work, and it is not affordable - 116% increases (Arizona). Bill Clinton called it ""CRAZY""",realDonaldTrump,60.82,7.4,23.3428571429,10.1,13.55,6,10.92
8.16260343391515E+017,2017-01-03 12:30:05,General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border. Make in U.S.A.or pay big border tax!,realDonaldTrump,73.85,4.5,22.7333333333,4.6,7.47,2,11.17
8.16068355555816E+017,2017-01-02 23:47:12,"China has been taking out massive amounts of money and wealth from the U.S. in totally one-sided trade, but won't help with North Korea. Nice!",realDonaldTrump,75.71,5.8,19.8,7.1,9.21,5.75,9.31
8.16057920223846E+017,2017-01-02 23:05:44,North Korea just stated that it is in the final stages of developing a nuclear weapon capable of reaching parts of the U.S. It won't happen!,realDonaldTrump,75.2,6,22.5846153846,5.9,7.47,6,10.35
8.15992069412057E+017,2017-01-02 18:44:04,"I thought and felt I would win big, easily over the fabled 270 (306). When they cancelled fireworks, they knew, and so did I.",realDonaldTrump,101.59,2.1,15.1333333333,4.6,6.48,5,7.52
8.15990335318983E+017,2017-01-02 18:37:10,"Various media outlets and pundits say that I thought I was going to lose the election. Wrong, it all came together in the last week and.",realDonaldTrump,92.12,3.6,16.4307692308,5.2,6.6,5.5,7.93
8.15973752785793E+017,2017-01-02 17:31:17,"Chicago murder rate is record setting - 4,331 shooting victims with 762 murders in 2016. If Mayor can't do it he must ask for Federal help!",realDonaldTrump,92.63,3.4,19.8,6.3,8.28,5.5,9.31
8.15930688889352E+017,2017-01-02 14:40:10,"Well, the New Year begins. We will, together, MAKE AMERICA GREAT AGAIN!",realDonaldTrump,73.85,4.5,17.7333333333,5.1,8.17,2.5,9.2
8.15185071317676E+017,2016-12-31 13:17:21,"Happy New Year to all, including to my many enemies and those who have fought me and lost so badly they just don't know what to do. Love!",realDonaldTrump,76.9,9.5,20.3428571429,11.1,5.81,14,7.84
8.14919370711462E+017,2016-12-30 19:41:33,Great move on delay (by V. Putin) - I always knew he was very smart!,realDonaldTrump,98.21,1.3,16.2285714286,0.3,2.44,2.75,8.5
8.14484710025994E+017,2016-12-29 14:54:21,My Administration will follow two simple rules:,realDonaldTrump,47.45,8.4,27.6571428571,9.7,14.04,3.5,13.01
8.14114980983427E+017,2016-12-28 14:25:11,"not anymore. The beginning of the end was the horrible Iran deal, and now this (U.N.)! Stay strong Israel, January 20th is fast approaching!",realDonaldTrump,84.68,4.4,18.4666666667,7.6,10.14,5,8.84
8.14113616110752E+017,2016-12-28 14:19:46,"We cannot continue to let Israel be treated with such total disdain and disrespect. They used to have a great friend in the U.S., but",realDonaldTrump,84.17,4.6,19.8,5.4,7.12,5.25,9.31
8.14110460761018E+017,2016-12-28 14:07:13,Doing my best to disregard the many inflammatory President O statements and roadblocks.Thought it was going to be a smooth transition - NOT!,realDonaldTrump,68.77,6.4,19.1272727273,9.3,12.62,5.25,9.21
8.13945096269861E+017,2016-12-28 03:10:07,"The U.S. Consumer Confidence Index for December surged nearly four points to 113.7, THE HIGHEST LEVEL IN MORE THAN 15 YEARS! Thanks Donald!",realDonaldTrump,76.72,5.4,22.252173913,8.3,11.06,4.75,10.39
8.13865160163099E+017,2016-12-27 21:52:29,"President Obama campaigned hard (and personally) in the very important swing states, and lost.The voters wanted to MAKE AMERICA GREAT AGAIN!",realDonaldTrump,43.9,9.7,27.1523809524,10.7,14.36,5.25,12.43
8.13581917215977E+017,2016-12-27 03:06:59,"The DJT Foundation, unlike most foundations, never paid fees, rent, salaries or any expenses. 100% of money goes to wonderful charities!",realDonaldTrump,69.28,6.2,25.2476190476,9.8,13.26,4.25,11.68
8.13578484572451E+017,2016-12-27 02:53:20,"I gave millions of dollars to DJT Foundation, raised or recieved millions more, ALL of which is given to charity, and media won't report!",realDonaldTrump,64.04,10.3,26.6,12.9,10.57,12,10.75
8.13527932165558E+017,2016-12-26 23:32:28,The world was gloomy before I won - there was no hope. Now the market is up nearly 10% and Christmas spending is over a trillion dollars!,realDonaldTrump,83.66,4.8,21.0461538462,5.2,6.6,5.75,9.75
8.1350012305349E+017,2016-12-26 21:41:58,"The United Nations has such great potential but right now it is just a club for people to get together, talk and have a good time. So sad!",realDonaldTrump,76.9,9.5,20.3428571429,11.2,5.98,14,7.84
8.13498739923055E+017,2016-12-26 21:36:28,"President Obama said that he thinks he would have won against me. He should say that but I say NO WAY! - jobs leaving, ISIS, OCare, etc.",realDonaldTrump,96.48,2,14.7107692308,2.8,5.18,3.5,7.71
8.13079058896536E+017,2016-12-25 17:48:48,"Merry Christmas and a very, very, very , very Happy New Year to everyone!",realDonaldTrump,66.74,7.2,25.6615384615,6.8,8.63,6,11.57
8.12773204561379E+017,2016-12-24 21:33:27,"The big loss yesterday for Israel in the United Nations will make it much harder to negotiate peace.Too bad, but we will get it done anyway!",realDonaldTrump,66.74,7.2,19.5076923077,5.9,7.47,5.5,9.14
8.12450976670122E+017,2016-12-24 00:13:02,"Vladimir Putin said today about Hillary and Dems: ""In my opinion, it is humiliating. One must be able to lose with dignity.""  So true!",realDonaldTrump,67.76,6.8,21.8,6.1,8.4,5.5,10.15
8.12408189492797E+017,2016-12-23 21:23:00,"slaughter you. This is a purely religious threat, which turned into reality. Such hatred! When will the U.S., and all countries, fight back?",realDonaldTrump,89.04,2.8,18.9930434783,6.6,10.11,2.8333333333,9.51
8.12406855469253E+017,2016-12-23 21:17:42,"The terrorist who killed so many people in Germany said just before crime, ""by God's will we will slaughter you pigs, I swear, we will",realDonaldTrump,71.48,9.5,23.2,11.8,8.54,12.5,9.3
8.12390964740428E+017,2016-12-23 20:14:34,"As to the U.N., things will be different after Jan. 20th.",realDonaldTrump,108.19,-0.5,11.4727272727,1.4,3.64,1.75,6.78
8.12266152684651E+017,2016-12-23 11:58:36,"my presidency. Isn't this a ridiculous shame? He loves these kids, has raised millions of dollars for them, and now must stop. Wrong answer!",realDonaldTrump,76.22,5.6,18.4666666667,7.6,10.14,6,8.84
8.12264762981675E+017,2016-12-23 11:53:05,"My wonderful son, Eric, will no longer be allowed to raise money for children with cancer because of a possible conflict of interest with",realDonaldTrump,55.58,11.5,29.9333333333,12.9,10.57,12,12.06
8.12115501791007E+017,2016-12-23 01:59:58,"The so-called ""A"" list celebrities are all wanting tixs to the inauguration, but look what they did for Hillary, NOTHING. I want the PEOPLE!",realDonaldTrump,67.76,6.8,18.4666666667,7.6,10.14,6,8.84
8.12061677160202E+017,2016-12-22 22:26:05,"Based on the tremendous cost and cost overruns of the Lockheed Martin F-35, I have asked Boeing to price-out a comparable F-18 Super Hornet!",realDonaldTrump,64.04,10.3,28.2666666667,13.6,11.32,13,11.41
8.11977223326626E+017,2016-12-22 16:50:30,The United States must greatly strengthen and expand its nuclear capability until such time as the world comes to its senses regarding nukes,realDonaldTrump,48.13,12.3,32.0695652174,14.2,12.77,12.5,13.02
8.11975049431417E+017,2016-12-22 16:41:52,"Someone incorrectly stated that the phrase ""DRAIN THE SWAMP"" was no longer being used by me. Actually, we will always be trying to DTS.",realDonaldTrump,84.68,4.4,18.4666666667,6.6,8.92,5.5,8.84
8.11928543366148E+017,2016-12-22 13:37:04,The resolution being considered at the United Nations Security Council regarding Israel should be vetoedcont:,realDonaldTrump,22.41,13.9,32,15.9,18.84,10.5,13.85
8.11778176120668E+017,2016-12-22 03:39:33,"I met some really great Air Force GENERALS and Navy ADMIRALS today, talking about airplane capability and pricing. Very impressive people!",realDonaldTrump,35.44,10.9,30.9619047619,10.3,13.84,4.75,13.93
8.11564284706689E+017,2016-12-21 13:29:38,I have not heard any of the pundits or commentators discussing the fact that I spent FAR LESS MONEY on the win than Hillary on the loss!,realDonaldTrump,69.45,10.3,21.6888888889,11.2,6.62,14.5,8.48
8.11562990285849E+017,2016-12-21 13:24:29,"I would have done even better in the election, if that is possible, if the winner was based on popular vote - but would campaign differently",realDonaldTrump,54.56,11.9,26.4,12.7,9.7,14,10.56
8.11560662853939E+017,2016-12-21 13:15:14,Campaigning to win the Electoral College is much more difficult and sophisticated than the popular vote. Hillary focused on the wrong states!,realDonaldTrump,43.39,9.9,22.7636363636,9.7,13.15,5.5,10.64
8.11307169043849E+017,2016-12-20 20:27:57,"Yes, it is true - Carlos Slim, the great businessman from Mexico, called me about getting together for a meeting. We met, HE IS A GREAT GUY!",realDonaldTrump,83.66,4.8,19.5076923077,5.7,7.24,6.25,9.14
8.11196778779464E+017,2016-12-20 13:09:18,"especially how to get people, even with an unlimited budget, out to vote in the vital swing states ( and more). They focused on wrong states",realDonaldTrump,67.25,7,19.8,6.5,8.51,6.5,9.31
8.11195441710764E+017,2016-12-20 13:03:59,"Bill Clinton stated that I called him after the election. Wrong, he called me (with a very nice congratulations). He ""doesn't know much"" ",realDonaldTrump,80.58,3.9,17.2539130435,5.8,9.12,3.1666666667,8.82
8.10996052241293E+017,2016-12-19 23:51:41,"We did it! Thank you to all of my great supporters, we just officially won the election (despite all of the distorted and inaccurate media).",realDonaldTrump,67.25,7,18.2,6.7,8.74,6.25,8.68
8.1098837905161E+017,2016-12-19 23:21:11,"Today there were terror attacks in Turkey, Switzerland and Germany - and it is only getting worse. The civilized world must change thinking!",realDonaldTrump,60.31,7.6,24.5818181818,9.3,12.62,5.25,11.36
8.10604216771285E+017,2016-12-18 21:54:40,"If my many supporters acted and threatened people like those who lost the election are doing, they would be scorned and called terrible names!",realDonaldTrump,55.58,11.5,28.2666666667,13.9,11.78,12,11.41
8.10288321880556E+017,2016-12-18 00:59:25,We should tell China that we don't want the drone they stole back.- let them keep it!,realDonaldTrump,105.15,0.7,10.1058823529,1.9,4.2,3.25,5.92
8.1012170328841E+017,2016-12-17 13:57:20,China steals United States Navy research drone in international waters - rips it out of water and takes it to China in unprecedented act.,realDonaldTrump,48.13,12.3,28.5913043478,13.4,11.78,14,11.64
8.10112407309845E+017,2016-12-17 13:20:23,"Mobile, Alabama today at 3:00 P.M. Last rally of the year - ""THANK YOU ALABAMA AND THE SOUTH"" Biggest of all crowds expected, see you there!",realDonaldTrump,84.17,4.6,18.2,6.5,8.51,6.5,8.68
8.10108542921409E+017,2016-12-17 13:05:02,"Last night in Orlando, Florida, was incredible - massive crowd - THANK YOU FLORIDA! Today at 3:00 P.M. I will be in Alabama for last rally!",realDonaldTrump,80.28,4.1,18.5333333333,4.9,8.2,4,9.3
8.09790978332787E+017,2016-12-16 16:03:09,"Well, we all did it, together! I hope the ""MOVEMENT"" fans will go to D.C. on Jan 20th for the swearing in. Let's set the all time record!",realDonaldTrump,106.67,0.1,10.5142857143,0.6,2.85,2.5,6.24
8.09717035353723E+017,2016-12-16 11:09:19,Are we talking about the same cyberattack where it was revealed that head of the DNC illegally gave Hillary the questions to the debate?,realDonaldTrump,55.58,11.5,24.9333333333,12.8,10.33,14,10.09
8.09403760099422E+017,2016-12-15 14:24:29,"If Russia, or some other entity, was hacking, why did the White House wait so long to act? Why did they only complain after Hillary lost?",realDonaldTrump,75.2,6,19.5076923077,5.4,6.83,5.5,9.14
8.09389774066815E+017,2016-12-15 13:28:54,"The media tries so hard to make my move to the White House, as it pertains to my business, so complex - when actually it isn't!",realDonaldTrump,71.48,9.5,20,10.3,6.68,13,8.03
8.09384826193277E+017,2016-12-15 13:09:14,"Thank you to Time Magazine and Financial Times for naming me ""Person of the Year"" - a great honor!",realDonaldTrump,70.13,7.9,22.5333333333,8.5,8.18,8.5,9.79
8.08881429715317E+017,2016-12-14 03:48:55,"Thank you Wisconsin! My Administration will be focused on three very important words: jobs, jobs, jobs! Watch: ",realDonaldTrump,71.31,5.4,17.1647058824,8.9,12.72,3.75,8.7
8.08653723639698E+017,2016-12-13 12:44:06,The thing I like best about Rex Tillerson is that he has vast experience at dealing successfully with all types of foreign governments.,realDonaldTrump,56.59,11.1,25.1130434783,13.2,11.49,12.5,10.27
8.0864201861231E+017,2016-12-13 11:57:35,Wisconsin and Pennsylvania have just certified my wins in those states. I actually picked up additional votes!,realDonaldTrump,45.93,9,24.2235294118,8.9,12.72,4.25,11.49
8.08638507161883E+017,2016-12-13 11:43:38,"I have chosen one of the truly great business leaders of the world, Rex Tillerson, Chairman and CEO of ExxonMobil, to be Secretary of State.",realDonaldTrump,54.56,11.9,24.8,12.9,9.93,14.5,9.93
8.08532286664823E+017,2016-12-13 04:41:33,"I will hold a press conference in the near future to discuss the business, Cabinet picks and all other topics of interest. Busy times!",realDonaldTrump,55.58,11.5,28.2666666667,12.3,9.81,12,11.41
8.08529888630239E+017,2016-12-13 04:32:01,"Presidency. Two of my children, Don and Eric, plus executives, will manage them. No new deals will be done during my term(s) in office.",realDonaldTrump,76.22,5.6,18.4666666667,6.6,8.92,6,8.84
8.08528428123255E+017,2016-12-13 04:26:13,"Even though I am not mandated by law to do so, I will be leaving my busineses before January 20th so that I can focus full time on the",realDonaldTrump,75.88,9.9,23.2551724138,10.3,4.54,15.5,8.89
8.08469755749339E+017,2016-12-13 00:33:05,I will be making my announcement on the next Secretary of State tomorrow morning.,realDonaldTrump,57.27,8.8,21.8857142857,8.5,10.32,8,9.97
8.08456602076545E+017,2016-12-12 23:40:48,The final Wisconsin vote is in and guess what - we just picked up an additional 131 votes. The Dems and Green Party can now rest. Scam!,realDonaldTrump,92.12,3.6,16.4307692308,4.8,6.13,6.25,7.93
8.0830193572823E+017,2016-12-12 13:26:13,The F-35 program and cost is out of control. Billions of dollars can and will be saved on military (and other) purchases after January 20th.,realDonaldTrump,84.17,4.6,23,6.7,8.74,5.75,10.57
8.08300706914595E+017,2016-12-12 13:21:20,"Unless you catch ""hackers"" in the act, it is very hard to determine who was doing the hacking. Why wasn't this brought up before election?",realDonaldTrump,84.17,4.6,18.2,6.3,8.28,5.25,8.68
8.08299841147249E+017,2016-12-12 13:17:54,Can you imagine if the election results were the opposite and WE tried to play the Russia/CIA card. It would be called conspiracy theory!,realDonaldTrump,67.76,6.8,20.1333333333,6.9,9.38,5.5,9.5
8.07970490635743E+017,2016-12-11 15:29:10,"Whether I choose him or not for ""State""- Rex Tillerson, the Chairman and CEO of ExxonMobil, is a world class player and dealmaker. Stay tuned!",realDonaldTrump,71.48,9.5,21.6,13.3,10.39,13.5,8.67
8.0794598263371E+017,2016-12-11 13:51:47,"I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is over - JOHN WON!",realDonaldTrump,68.77,6.4,19.1272727273,7.4,10.25,4.75,9.21
8.07935995316408E+017,2016-12-11 13:12:06,"Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience, and congrats to Army!",realDonaldTrump,71.82,5.2,21.8666666667,5.3,8.66,3.1666666667,10.61
8.07932020236124E+017,2016-12-11 12:56:18,I will be interviewed today on Fox News Sunday with Chris Wallace at 10:00 (Eastern) Network. ENJOY!,realDonaldTrump,71.14,7.6,25.2705882353,10.3,11.08,8.5,10.98
8.07589280071684E+017,2016-12-10 14:14:23,"A very interesting read. Unfortunately, so much is true.",realDonaldTrump,58.45,6.2,17.1333333333,5.9,8.6,2.25,9.12
8.07565127021109E+017,2016-12-10 12:38:24,"As a show of support for our Armed Forces, I will be going to The Army-Navy Game today. Looking forward to it, should be fun!",realDonaldTrump,84.17,4.6,18.2,3.8,5.26,5.75,8.68
8.07547249681166E+017,2016-12-10 11:27:22,I have NOTHING to do with The Apprentice except for fact that I conceived it with Mark B and have a big stake in it. Will devote ZERO TIME!,realDonaldTrump,82.14,5.4,16.075862069,3.9,4.34,6.25,7.62
8.07427326522884E+017,2016-12-10 03:30:50,"Thank you Michigan. We are going to bring back your jobs and together, we will MAKE AMERICA GREAT AGAIN! Watch: ",realDonaldTrump,78.25,4.8,14,5.2,7.92,4.5,7.29
8.07347429062443E+017,2016-12-09 22:13:21,Thank you Louisiana! Get out and vote for John Kennedy tomorrow. Electing Kennedy will help enact our agenda on behalf of the people.,realDonaldTrump,72.12,5.1,18.9930434783,5.2,8.37,2.8333333333,9.51
8.0730946470563E+017,2016-12-09 19:42:30,"Join me live in Louisiana! Tomorrow, we need you to go to the polls and send John Kennedy to the U.S. Senate.",realDonaldTrump,94.15,2.9,13.6727272727,2.9,4.74,4.5,7.05
8.06970576359326E+017,2016-12-08 21:15:52,Today we lost a great pioneer of air and space in John Glenn. He was a hero and inspired generations of future explorers. He will be missed.,realDonaldTrump,79.26,4.4,17.4518518519,2.9,5.42,3.8333333333,8.76
8.06678853305385E+017,2016-12-08 01:56:40,"If United Steelworkers 1999 was any good, they would have kept those jobs in Indiana. Spend more time working-less time talking. Reduce dues",realDonaldTrump,68.26,6.6,18.7739130435,8.5,11.29,4.75,9.01
8.06660011904615E+017,2016-12-08 00:41:48,"Chuck Jones, who is President of United Steelworkers 1999, has done a terrible job representing workers. No wonder companies flee country!",realDonaldTrump,60.82,7.4,25.2476190476,10.3,13.84,4.75,11.68
8.06568460620857E+017,2016-12-07 18:38:00,"We pause today to remember the 2,403 American heroes who selflessly gave their lives at Pearl Harbor 75 years ago",realDonaldTrump,68.1,8.7,26,10.7,9.98,11,10.94
8.06214236053668E+017,2016-12-06 19:10:27,Masa said he would never do this had we (Trump) not won the election!,realDonaldTrump,91.11,4,16.1714285714,4.4,5.33,6,7.71
8.06214078465245E+017,2016-12-06 19:09:49,"Masa (SoftBank) of Japan has agreed to invest $50 billion in the U.S. toward businesses and 50,000 new jobs",realDonaldTrump,87.21,3.5,22.6421052632,5.4,8.09,4.25,10.76
8.06134244384899E+017,2016-12-06 13:52:35,"Boeing is building a brand new 747 Air Force One for future presidents, but costs are out of control, more than $4 billion. Cancel order!",realDonaldTrump,71.48,9.5,23.2,12.4,9.23,12.5,9.3
8.05804034309427E+017,2016-12-05 16:00:27,"If the press would cover me accurately and honorably, I would have far less reason to ""tweet."" Sadly, I don't know if that will ever happen!",realDonaldTrump,75.2,6,17.9692307692,5.9,7.47,6.5,8.53
8.05539770864693E+017,2016-12-04 22:30:22,their country (the U.S. doesn't tax them) or to build a massive military complex in the middle of the South China Sea?  I don't think so!,realDonaldTrump,96.48,2,14.7107692308,3,5.41,3.6666666667,7.71
8.0553814915797E+017,2016-12-04 22:23:55,"Did China ask us if it was OK to devalue their currency (making it hard for our companies to compete), heavily tax our products going into",realDonaldTrump,62.01,11.1,26.2461538462,12.1,8.25,13,10.39
8.0548650991478E+017,2016-12-04 18:58:43,The Green Party just dropped its recount suit in Pennsylvania and is losing votes in Wisconsin recount. Just a Stein scam to raise money!,realDonaldTrump,76.22,5.6,21.8,6.9,9.38,5.5,10.15
8.05387038048612E+017,2016-12-04 12:23:27,expensive mistake! THE UNITED STATES IS OPEN FOR BUSINESS,realDonaldTrump,28.5,11.5,32.2666666667,8.7,12.5,3.5,14.61
8.05386422807105E+017,2016-12-04 12:21:01,"these companies are able to move between all 50 states, with no tax or tariff being charged. Please be forewarned prior to making a very ",realDonaldTrump,75.71,5.8,21.4,5.9,7.82,5.75,9.94
8.05382541343654E+017,2016-12-04 12:05:35,"wanting to sell their product, cars, A.C. units etc., back across the border. This tax will make leaving financially difficult, but.",realDonaldTrump,81.29,3.7,20.0380952381,7.2,10.97,2.8333333333,10
8.05380553008681E+017,2016-12-04 11:57:41,"without retribution or consequence, is WRONG! There will be a tax on our soon to be strong border of 35% for these companies ",realDonaldTrump,85.18,4.2,15.2956521739,5.2,7.23,5.25,7.64
8.05378393537659E+017,2016-12-04 11:49:06,"fires its employees, builds a new factory or plant in the other country, and then thinks it will sell its product back into the U.S.  ",realDonaldTrump,79.94,8.3,23.2,11.4,8.07,12.5,9.3
8.05376548882776E+017,2016-12-04 11:41:47,"The U.S. is going to substantialy reduce taxes and regulations on businesses, but any business that leaves our country for another country,",realDonaldTrump,40.69,13.1,30.8,14.8,13.81,14,12.62
8.05278955150471E+017,2016-12-04 05:13:58,"Just tried watching Saturday Night Live - unwatchable! Totally biased, not funny and the Baldwin impersonation just can't get any worse. Sad",realDonaldTrump,52.36,8.6,23.3428571429,10.5,14.13,5.5,10.92
8.05126876779913E+017,2016-12-03 19:09:40,State Treasurer John Kennedy is my choice for US Senator from Louisiana. Early voting today election next Saturday.,realDonaldTrump,45.42,9.2,25.6,8.7,12.5,3.5,11.98
8.04884532671431E+017,2016-12-03 03:06:41,Rexnord of Indiana is moving to Mexico and rather viciously firing all of its 300 workers. This is happening all over our country. No more!,realDonaldTrump,75.71,5.8,24.6,6.5,8.51,5.25,11.2
8.04863098138006E+017,2016-12-03 01:41:30,Interesting how the U.S. sells Taiwan billions of dollars of military equipment but I should not accept a congratulatory call.,realDonaldTrump,52.87,8.4,22,8.8,12.27,5.5,10.45
8.04848711599882E+017,2016-12-03 00:44:20,The President of Taiwan CALLED ME today to wish me congratulations on winning the Presidency. Thank you!,realDonaldTrump,54.22,9.9,25.2705882353,11.5,12.47,10.5,10.98
8.04458095569158E+017,2016-12-01 22:52:10,"Heading to U.S. Bank Arena in Cincinnati, Ohio for a 7pm rally.  Join me! Tickets:",realDonaldTrump,80.78,3.9,21,3.4,6.28,3.25,10.32
8.0433377102157E+017,2016-12-01 14:38:09,Getting ready to leave for the Great State of Indiana and meet the hard working and wonderful people of Carrier A.C.,realDonaldTrump,67.08,9.1,23.7333333333,10.6,9.23,10.5,9.94
8.0433371899954E+017,2016-12-01 14:37:57,My thoughts and prayers are with those affected by the tragic storms and tornadoes in the Southeastern United States. Stay safe!,realDonaldTrump,67.08,9.1,21.8285714286,13.3,12.53,10.5,9.19
8.04170300908782E+017,2016-12-01 03:48:35,Look forward to going to Indiana tomorrow in order to be with the great workers of Carrier. They will sell many air conditioners!,realDonaldTrump,76.72,5.4,20.5130434783,6.2,8.51,5.25,9.7
